type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct
charge,2009-08-01 14:01:25,24,B0034,292,3654,03654.csv,,,
impedance,2009-08-01 17:06:55,24,B0034,293,3655,03655.csv,,0.1259736664142202,0.1476030885314802
discharge,2009-08-01 17:38:48,24,B0034,294,3656,03656.csv,1.3308160596334049,,
charge,2009-08-01 18:30:44,24,B0034,295,3657,03657.csv,,,
discharge,2009-08-01 21:30:33,24,B0034,296,3658,03658.csv,1.333083376618503,,
charge,2009-08-01 22:22:34,24,B0034,297,3659,03659.csv,,,
discharge,2009-08-02 01:23:21,24,B0034,298,3660,03660.csv,1.3333226534895923,,
charge,2009-08-02 02:15:09,24,B0034,299,3661,03661.csv,,,
discharge,2009-08-02 05:16:47,24,B0034,300,3662,03662.csv,1.3264281097516475,,
charge,2009-08-02 06:08:41,24,B0034,301,3663,03663.csv,,,
discharge,2009-08-02 09:10:15,24,B0034,302,3664,03664.csv,1.323971040986857,,
impedance,2009-08-02 10:06:04,24,B0034,303,3665,03665.csv,,0.12492968061418613,0.15013244708852103
charge,2009-08-02 10:37:58,24,B0034,304,3666,03666.csv,,,
impedance,2009-08-02 13:43:33,24,B0034,305,3667,03667.csv,,0.12592318630908422,0.14900221863942292
discharge,2009-08-02 14:15:27,24,B0034,306,3668,03668.csv,1.3249364225071156,,
charge,2009-08-02 15:07:18,24,B0034,307,3669,03669.csv,,,
discharge,2009-08-02 18:08:54,24,B0034,308,3670,03670.csv,1.3283067675570923,,
charge,2009-08-02 19:00:39,24,B0034,309,3671,03671.csv,,,
discharge,2009-08-02 22:02:10,24,B0034,310,3672,03672.csv,1.314584348909226,,
charge,2009-08-02 22:53:43,24,B0034,311,3673,03673.csv,,,
discharge,2009-08-03 01:55:22,24,B0034,312,3674,03674.csv,1.3166841798543303,,
charge,2009-08-03 02:47:00,24,B0034,313,3675,03675.csv,,,
discharge,2009-08-03 05:48:39,24,B0034,314,3676,03676.csv,1.3041727649654073,,
impedance,2009-08-03 06:44:10,24,B0034,315,3677,03677.csv,,0.12514785764223796,0.14953131214706344
charge,2009-08-03 07:16:04,24,B0034,316,3678,03678.csv,,,
impedance,2009-08-03 10:21:40,24,B0034,317,3679,03679.csv,,0.12721211058806703,0.14904781793382083
discharge,2009-08-03 10:53:34,24,B0034,318,3680,03680.csv,1.3534450073572306,,
charge,2009-08-03 11:45:39,24,B0034,319,3681,03681.csv,,,
discharge,2009-08-03 14:44:14,24,B0034,320,3682,03682.csv,1.371294082513786,,
charge,2009-08-03 15:36:25,24,B0034,321,3683,03683.csv,,,
discharge,2009-08-03 18:38:05,24,B0034,322,3684,03684.csv,1.357699321922511,,
charge,2009-08-03 19:30:06,24,B0034,323,3685,03685.csv,,,
discharge,2009-08-03 22:31:42,24,B0034,324,3686,03686.csv,1.3286903090919502,,
charge,2009-08-03 23:23:20,24,B0034,325,3687,03687.csv,,,
discharge,2009-08-04 02:24:55,24,B0034,326,3688,03688.csv,1.3143943268181724,,
impedance,2009-08-04 03:20:22,24,B0034,327,3689,03689.csv,,0.12502201044319572,0.14883625258129018
charge,2009-08-04 03:52:16,24,B0034,328,3690,03690.csv,,,
impedance,2009-08-04 06:57:51,24,B0034,329,3691,03691.csv,,0.12614980127065387,0.14888025395802765
discharge,2009-08-05 10:47:54,24,B0034,330,3692,03692.csv,1.3866783030110723,,
impedance,2009-08-05 11:44:11,24,B0034,331,3693,03693.csv,,0.1262382116404525,0.14777245272754047
charge,2009-08-05 12:16:05,24,B0034,332,3694,03694.csv,,,
impedance,2009-08-05 15:21:17,24,B0034,333,3695,03695.csv,,0.12752737999818914,0.14835810683216127
discharge,2009-08-05 15:53:12,24,B0034,334,3696,03696.csv,1.3868330458429208,,
charge,2009-08-05 16:45:40,24,B0034,335,3697,03697.csv,,,
discharge,2009-08-05 19:44:54,24,B0034,336,3698,03698.csv,1.3548037379291014,,
charge,2009-08-05 20:37:09,24,B0034,337,3699,03699.csv,,,
discharge,2009-08-05 23:38:49,24,B0034,338,3700,03700.csv,1.3255787669951669,,
charge,2009-08-06 00:30:42,24,B0034,339,3701,03701.csv,,,
discharge,2009-08-06 03:32:21,24,B0034,340,3702,03702.csv,1.3119728676377553,,
charge,2009-08-06 04:24:05,24,B0034,341,3703,03703.csv,,,
discharge,2009-08-06 07:22:48,24,B0034,342,3704,03704.csv,1.3064487948795198,,
impedance,2009-08-06 08:18:16,24,B0034,343,3705,03705.csv,,0.12670676499421998,0.15055591414968797
charge,2009-08-06 08:50:10,24,B0034,344,3706,03706.csv,,,
impedance,2009-08-06 11:53:22,24,B0034,345,3707,03707.csv,,0.12712394156179058,0.14733489661928478
discharge,2009-08-06 12:25:17,24,B0034,346,3708,03708.csv,1.3418431880549024,,
charge,2009-08-06 13:17:04,24,B0034,347,3709,03709.csv,,,
discharge,2009-08-06 16:13:25,24,B0034,348,3710,03710.csv,1.3609210170759327,,
charge,2009-08-06 17:05:18,24,B0034,349,3711,03711.csv,,,
discharge,2009-08-06 20:00:59,24,B0034,350,3712,03712.csv,1.3299603677394973,,
charge,2009-08-06 20:52:26,24,B0034,351,3713,03713.csv,,,
discharge,2009-08-06 23:49:34,24,B0034,352,3714,03714.csv,1.299069387625936,,
charge,2009-08-07 00:40:51,24,B0034,353,3715,03715.csv,,,
discharge,2009-08-07 03:40:19,24,B0034,354,3716,03716.csv,1.2984544371955695,,
impedance,2009-08-07 04:35:26,24,B0034,355,3717,03717.csv,,0.1261700764551827,0.149951006318501
charge,2009-08-07 05:07:21,24,B0034,356,3718,03718.csv,,,
impedance,2009-08-07 08:12:41,24,B0034,357,3719,03719.csv,,0.12607750434285367,0.14854691995880184
discharge,2009-08-07 08:44:36,24,B0034,358,3720,03720.csv,1.3176486091610087,,
charge,2009-08-07 09:35:47,24,B0034,359,3721,03721.csv,,,
discharge,2009-08-07 12:32:22,24,B0034,360,3722,03722.csv,1.3360648564106594,,
charge,2009-08-07 13:23:52,24,B0034,361,3723,03723.csv,,,
discharge,2009-08-07 16:20:49,24,B0034,362,3724,03724.csv,1.3635797361860138,,
charge,2009-08-07 17:12:32,24,B0034,363,3725,03725.csv,,,
discharge,2009-08-07 20:14:10,24,B0034,364,3726,03726.csv,1.3333112541544827,,
charge,2009-08-07 21:05:28,24,B0034,365,3727,03727.csv,,,
discharge,2009-08-08 00:07:05,24,B0034,366,3728,03728.csv,1.3023273463118925,,
impedance,2009-08-08 01:01:57,24,B0034,367,3729,03729.csv,,0.12598470091171743,0.15009078391973413
charge,2009-08-08 01:33:53,24,B0034,368,3730,03730.csv,,,
impedance,2009-08-08 04:39:32,24,B0034,369,3731,03731.csv,,0.1258468150180572,0.15004171134665786
discharge,2009-08-08 05:11:27,24,B0034,370,3732,03732.csv,1.2888728444455875,,
charge,2009-08-08 06:02:11,24,B0034,371,3733,03733.csv,,,
discharge,2009-08-08 09:03:54,24,B0034,372,3734,03734.csv,1.2902746194203034,,
charge,2009-08-08 09:54:44,24,B0034,373,3735,03735.csv,,,
discharge,2009-08-08 12:56:26,24,B0034,374,3736,03736.csv,1.292407565676824,,
charge,2009-08-08 13:47:05,24,B0034,375,3737,03737.csv,,,
discharge,2009-08-08 16:48:44,24,B0034,376,3738,03738.csv,1.2954091505102339,,
charge,2009-08-08 17:39:14,24,B0034,377,3739,03739.csv,,,
discharge,2009-08-08 20:40:51,24,B0034,378,3740,03740.csv,1.283229881592695,,
impedance,2009-08-08 21:35:18,24,B0034,379,3741,03741.csv,,0.12566109406016077,0.15055468684649562
charge,2009-08-08 22:07:14,24,B0034,380,3742,03742.csv,,,
impedance,2009-08-09 01:12:53,24,B0034,381,3743,03743.csv,,0.1259459876773694,0.1508850262189733
discharge,2009-08-17 13:08:30,24,B0034,382,3744,03744.csv,1.4557454024367817,,
impedance,2009-08-17 14:04:37,24,B0034,383,3745,03745.csv,,0.1281248698098174,0.14605420190100504
charge,2009-08-17 14:36:33,24,B0034,384,3746,03746.csv,,,
impedance,2009-08-17 17:42:13,24,B0034,385,3747,03747.csv,,0.12917547099435936,0.1487549819388528
discharge,2009-08-17 18:14:09,24,B0034,386,3748,03748.csv,1.454676342673242,,
charge,2009-08-17 19:06:48,24,B0034,387,3749,03749.csv,,,
discharge,2009-08-17 22:06:54,24,B0034,388,3750,03750.csv,1.423427718198495,,
charge,2009-08-17 22:59:22,24,B0034,389,3751,03751.csv,,,
discharge,2009-08-18 02:01:03,24,B0034,390,3752,03752.csv,1.392551210363313,,
charge,2009-08-18 02:53:20,24,B0034,391,3753,03753.csv,,,
discharge,2009-08-18 05:55:02,24,B0034,392,3754,03754.csv,1.3765732493746907,,
charge,2009-08-18 06:47:07,24,B0034,393,3755,03755.csv,,,
discharge,2009-08-18 09:48:49,24,B0034,394,3756,03756.csv,1.3810190828982352,,
impedance,2009-08-18 10:45:01,24,B0034,395,3757,03757.csv,,0.12817694826009338,0.14962009395491102
charge,2009-08-18 11:16:57,24,B0034,396,3758,03758.csv,,,
impedance,2009-08-18 14:22:41,24,B0034,397,3759,03759.csv,,0.12933937692896205,0.1488266666977823
discharge,2009-08-18 14:54:37,24,B0034,398,3760,03760.csv,1.4007568321672863,,
charge,2009-08-18 15:46:59,24,B0034,399,3761,03761.csv,,,
discharge,2009-08-18 18:45:24,24,B0034,400,3762,03762.csv,1.374645303479972,,
charge,2009-08-18 19:37:31,24,B0034,401,3763,03763.csv,,,
discharge,2009-08-18 22:39:17,24,B0034,402,3764,03764.csv,1.3345924114397838,,
charge,2009-08-18 23:30:58,24,B0034,403,3765,03765.csv,,,
discharge,2009-08-19 02:32:38,24,B0034,404,3766,03766.csv,1.336396621564738,,
charge,2009-08-19 03:24:08,24,B0034,405,3767,03767.csv,,,
discharge,2009-08-19 06:25:55,24,B0034,406,3768,03768.csv,1.3069152971756248,,
impedance,2009-08-19 07:21:18,24,B0034,407,3769,03769.csv,,0.12806198607608624,0.15201514674694402
charge,2009-08-19 07:53:14,24,B0034,408,3770,03770.csv,,,
impedance,2009-08-19 10:58:56,24,B0034,409,3771,03771.csv,,0.1288554727133594,0.15063031795521487
discharge,2009-08-19 11:30:52,24,B0034,410,3772,03772.csv,1.341539456674081,,
charge,2009-08-19 12:22:31,24,B0034,411,3773,03773.csv,,,
discharge,2009-08-19 15:24:12,24,B0034,412,3774,03774.csv,1.346388970161922,,
charge,2009-08-19 16:15:46,24,B0034,413,3775,03775.csv,,,
discharge,2009-08-19 19:17:33,24,B0034,414,3776,03776.csv,1.344989807277774,,
charge,2009-08-19 20:09:06,24,B0034,415,3777,03777.csv,,,
discharge,2009-08-19 23:10:50,24,B0034,416,3778,03778.csv,1.3158760805047784,,
charge,2009-08-20 00:02:02,24,B0034,417,3779,03779.csv,,,
discharge,2009-08-20 03:03:46,24,B0034,418,3780,03780.csv,1.2972766889740088,,
impedance,2009-08-20 03:58:53,24,B0034,419,3781,03781.csv,,0.12762332064717744,0.15206116447944432
charge,2009-08-20 04:30:50,24,B0034,420,3782,03782.csv,,,
impedance,2009-08-20 07:36:30,24,B0034,421,3783,03783.csv,,0.12852359406860886,0.1513695168864817
discharge,2009-08-20 08:08:26,24,B0034,422,3784,03784.csv,1.2851255211005648,,
charge,2009-08-20 08:59:28,24,B0034,423,3785,03785.csv,,,
discharge,2009-08-20 12:01:09,24,B0034,424,3786,03786.csv,1.3190209156530253,,
charge,2009-08-20 12:52:27,24,B0034,425,3787,03787.csv,,,
discharge,2009-08-20 15:51:55,24,B0034,426,3788,03788.csv,1.3410097849290994,,
charge,2009-08-20 16:43:08,24,B0034,427,3789,03789.csv,,,
discharge,2009-08-20 19:42:35,24,B0034,428,3790,03790.csv,1.326126983882746,,
charge,2009-08-20 20:33:39,24,B0034,429,3791,03791.csv,,,
discharge,2009-08-20 23:35:23,24,B0034,430,3792,03792.csv,1.3091442679990724,,
impedance,2009-08-21 00:30:11,24,B0034,431,3793,03793.csv,,0.12813991961449858,0.1531332374519551
charge,2009-08-21 01:02:08,24,B0034,432,3794,03794.csv,,,
impedance,2009-08-21 04:07:51,24,B0034,433,3795,03795.csv,,0.12776245905704176,0.1517947179106206
discharge,2009-08-21 17:59:25,24,B0034,434,3796,03796.csv,1.363001289617145,,
impedance,2009-08-21 18:54:49,24,B0034,435,3797,03797.csv,,0.12803013479711486,0.14962083003574808
charge,2009-08-21 19:26:46,24,B0034,436,3798,03798.csv,,,
impedance,2009-08-21 22:32:29,24,B0034,437,3799,03799.csv,,0.12876327329854925,0.15122890704265185
discharge,2009-08-21 23:04:26,24,B0034,438,3800,03800.csv,1.329285701687194,,
charge,2009-08-21 23:55:20,24,B0034,439,3801,03801.csv,,,
discharge,2009-08-22 02:57:06,24,B0034,440,3802,03802.csv,1.2969085930621855,,
charge,2009-08-22 03:47:50,24,B0034,441,3803,03803.csv,,,
discharge,2009-08-22 06:49:38,24,B0034,442,3804,03804.csv,1.2986285924941396,,
charge,2009-08-22 07:40:09,24,B0034,443,3805,03805.csv,,,
discharge,2009-08-22 10:41:58,24,B0034,444,3806,03806.csv,1.2840657611821942,,
charge,2009-08-22 11:32:21,24,B0034,445,3807,03807.csv,,,
discharge,2009-08-22 14:34:05,24,B0034,446,3808,03808.csv,1.3021015914136362,,
impedance,2009-08-22 15:28:30,24,B0034,447,3809,03809.csv,,0.12733503272360577,0.15260069350244984
charge,2009-08-22 16:00:27,24,B0034,448,3810,03810.csv,,,
impedance,2009-08-22 19:06:10,24,B0034,449,3811,03811.csv,,0.12793445403942608,0.15305295395950377
discharge,2009-08-22 19:38:07,24,B0034,450,3812,03812.csv,1.3089076351731335,,
charge,2009-08-22 20:28:32,24,B0034,451,3813,03813.csv,,,
discharge,2009-08-22 23:30:19,24,B0034,452,3814,03814.csv,1.2722519696513912,,
charge,2009-08-23 00:20:41,24,B0034,453,3815,03815.csv,,,
discharge,2009-08-23 03:22:24,24,B0034,454,3816,03816.csv,1.276011534360331,,
charge,2009-08-23 04:12:36,24,B0034,455,3817,03817.csv,,,
discharge,2009-08-23 07:14:19,24,B0034,456,3818,03818.csv,1.2605053003103004,,
charge,2009-08-23 08:04:19,24,B0034,457,3819,03819.csv,,,
discharge,2009-08-23 11:06:06,24,B0034,458,3820,03820.csv,1.2660681251347115,,
impedance,2009-08-23 12:00:05,24,B0034,459,3821,03821.csv,,0.1269216243169195,0.15237598709994343
charge,2009-08-23 12:32:03,24,B0034,460,3822,03822.csv,,,
impedance,2009-08-23 15:37:51,24,B0034,461,3823,03823.csv,,0.12739231957297595,0.15304158902324658
discharge,2009-08-23 16:09:49,24,B0034,462,3824,03824.csv,1.265829016865281,,
charge,2009-08-23 16:59:46,24,B0034,463,3825,03825.csv,,,
discharge,2009-08-23 20:01:32,24,B0034,464,3826,03826.csv,1.2655873898206993,,
charge,2009-08-23 20:51:14,24,B0034,465,3827,03827.csv,,,
discharge,2009-08-23 23:53:02,24,B0034,466,3828,03828.csv,1.2663598323027554,,
charge,2009-08-24 00:42:30,24,B0034,467,3829,03829.csv,,,
discharge,2009-08-24 03:44:13,24,B0034,468,3830,03830.csv,1.2868479432728903,,
charge,2009-08-24 04:33:32,24,B0034,469,3831,03831.csv,,,
discharge,2009-08-24 07:35:22,24,B0034,470,3832,03832.csv,1.270026164613209,,
impedance,2009-08-24 08:28:44,24,B0034,471,3833,03833.csv,,0.12750449647447393,0.1525147927664144
charge,2009-08-24 09:00:42,24,B0034,472,3834,03834.csv,,,
impedance,2009-08-24 12:06:32,24,B0034,473,3835,03835.csv,,0.1290102771463865,0.14869565526770281
discharge,2009-08-24 12:38:30,24,B0034,474,3836,03836.csv,1.34598253292492,,
charge,2009-08-24 13:28:37,24,B0034,475,3837,03837.csv,,,
discharge,2009-08-24 16:30:26,24,B0034,476,3838,03838.csv,1.3286875315413778,,
charge,2009-08-24 17:20:29,24,B0034,477,3839,03839.csv,,,
discharge,2009-08-24 20:22:13,24,B0034,478,3840,03840.csv,1.31203071983408,,
charge,2009-08-24 21:11:46,24,B0034,479,3841,03841.csv,,,
discharge,2009-08-25 00:13:33,24,B0034,480,3842,03842.csv,1.295125492961198,,
charge,2009-08-25 01:02:37,24,B0034,481,3843,03843.csv,,,
discharge,2009-08-25 04:04:24,24,B0034,482,3844,03844.csv,1.2802601605963335,,
impedance,2009-08-25 04:57:21,24,B0034,483,3845,03845.csv,,0.12848890210288166,0.15296691204250196
charge,2009-08-25 05:29:20,24,B0034,484,3846,03846.csv,,,
impedance,2009-08-25 08:35:11,24,B0034,485,3847,03847.csv,,0.12781469468004525,0.15295508998008162
discharge,2009-06-19 17:18:16,24,B0036,0,3848,03848.csv,1.001982588175331,,
impedance,2009-06-19 17:54:12,24,B0036,1,3849,03849.csv,,0.10545822995255894,0.14876911753412897
charge,2009-06-19 18:25:58,24,B0036,2,3850,03850.csv,,,
impedance,2009-06-19 21:31:07,24,B0036,3,3851,03851.csv,,0.10298675265936502,0.1308088982207626
discharge,2009-06-19 22:02:50,24,B0036,4,3852,03852.csv,1.8011007566288924,,
charge,2009-06-19 22:58:30,24,B0036,5,3853,03853.csv,,,
discharge,2009-06-20 01:59:39,24,B0036,6,3854,03854.csv,1.8044229856020628,,
charge,2009-06-20 02:55:25,24,B0036,7,3855,03855.csv,,,
discharge,2009-06-20 05:55:38,24,B0036,8,3856,03856.csv,1.804388833772829,,
charge,2009-06-20 06:51:23,24,B0036,9,3857,03857.csv,,,
discharge,2009-06-20 09:50:35,24,B0036,10,3858,03858.csv,1.7989248871784247,,
charge,2009-06-20 10:46:08,24,B0036,11,3859,03859.csv,,,
discharge,2009-06-20 13:47:19,24,B0036,12,3860,03860.csv,1.792996521672392,,
impedance,2009-06-20 14:46:42,24,B0036,13,3861,03861.csv,,0.10188244020315304,0.1374624484507808
charge,2009-06-20 15:18:25,24,B0036,14,3862,03862.csv,,,
impedance,2009-06-20 18:23:38,24,B0036,15,3863,03863.csv,,0.10126095415876296,0.12915983066943287
discharge,2009-06-20 18:55:22,24,B0036,16,3864,03864.csv,1.7885507985621891,,
charge,2009-06-20 19:50:37,24,B0036,17,3865,03865.csv,,,
discharge,2009-06-20 22:51:49,24,B0036,18,3866,03866.csv,1.7890856930727703,,
charge,2009-06-20 23:47:06,24,B0036,19,3867,03867.csv,,,
discharge,2009-06-21 02:48:20,24,B0036,20,3868,03868.csv,1.7893137312833287,,
charge,2009-06-21 03:43:37,24,B0036,21,3869,03869.csv,,,
discharge,2009-06-21 06:44:49,24,B0036,22,3870,03870.csv,1.7860759459480868,,
charge,2009-06-21 07:40:01,24,B0036,23,3871,03871.csv,,,
discharge,2009-06-21 10:41:15,24,B0036,24,3872,03872.csv,1.7836324249650817,,
impedance,2009-06-21 11:40:22,24,B0036,25,3873,03873.csv,,0.10146757851010482,0.13474116799238026
charge,2009-06-21 12:12:07,24,B0036,26,3874,03874.csv,,,
impedance,2009-06-21 15:17:21,24,B0036,27,3875,03875.csv,,0.10139314834664595,0.12638934825771755
discharge,2009-06-21 15:49:05,24,B0036,28,3876,03876.csv,1.7829728738072719,,
charge,2009-06-21 16:44:12,24,B0036,29,3877,03877.csv,,,
discharge,2009-06-21 19:45:24,24,B0036,30,3878,03878.csv,1.7813775963259668,,
charge,2009-06-21 20:40:28,24,B0036,31,3879,03879.csv,,,
discharge,2009-06-21 23:41:43,24,B0036,32,3880,03880.csv,1.7785359545932946,,
charge,2009-06-22 00:36:42,24,B0036,33,3881,03881.csv,,,
discharge,2009-06-22 03:37:57,24,B0036,34,3882,03882.csv,1.7759043090943398,,
charge,2009-06-22 04:32:51,24,B0036,35,3883,03883.csv,,,
discharge,2009-06-22 07:34:06,24,B0036,36,3884,03884.csv,1.7780426649905914,,
impedance,2009-06-22 08:33:04,24,B0036,37,3885,03885.csv,,0.10234422843983315,0.13158206425760444
charge,2009-06-22 09:04:49,24,B0036,38,3886,03886.csv,,,
impedance,2009-06-22 12:10:03,24,B0036,39,3887,03887.csv,,0.10251678155020212,0.12548686234525916
discharge,2009-06-22 12:41:48,24,B0036,40,3888,03888.csv,1.7830029333591655,,
charge,2009-06-22 13:36:56,24,B0036,41,3889,03889.csv,,,
discharge,2009-06-22 16:38:13,24,B0036,42,3890,03890.csv,1.7883000424613877,,
charge,2009-06-22 17:33:30,24,B0036,43,3891,03891.csv,,,
discharge,2009-06-22 20:34:46,24,B0036,44,3892,03892.csv,1.779294712578026,,
charge,2009-06-22 21:29:47,24,B0036,45,3893,03893.csv,,,
discharge,2009-06-23 00:31:03,24,B0036,46,3894,03894.csv,1.7709235500451854,,
charge,2009-06-23 01:25:50,24,B0036,47,3895,03895.csv,,,
discharge,2009-06-23 04:27:04,24,B0036,48,3896,03896.csv,1.7659050180801104,,
impedance,2009-06-23 05:25:42,24,B0036,49,3897,03897.csv,,0.10071259828115524,0.1307354701961412
charge,2009-06-23 05:57:28,24,B0036,50,3898,03898.csv,,,
impedance,2009-06-23 09:02:17,24,B0036,51,3899,03899.csv,,0.10226225717620076,0.12531835692421753
discharge,2009-06-26 15:29:34,24,B0036,52,3900,03900.csv,1.7826929241469245,,
impedance,2009-06-26 16:28:44,24,B0036,53,3901,03901.csv,,0.10428692402390755,0.12804488530256947
charge,2009-06-26 17:00:29,24,B0036,54,3902,03902.csv,,,
impedance,2009-06-26 20:00:38,24,B0036,55,3903,03903.csv,,0.10259514112165391,0.12371982298318268
discharge,2009-06-26 20:32:24,24,B0036,56,3904,03904.csv,1.7964662072920203,,
charge,2009-06-26 21:28:01,24,B0036,57,3905,03905.csv,,,
discharge,2009-06-27 00:28:29,24,B0036,58,3906,03906.csv,1.7909083533422898,,
charge,2009-06-27 01:23:59,24,B0036,59,3907,03907.csv,,,
discharge,2009-06-27 04:25:16,24,B0036,60,3908,03908.csv,1.78518002808874,,
charge,2009-06-27 05:20:35,24,B0036,61,3909,03909.csv,,,
discharge,2009-06-27 08:21:51,24,B0036,62,3910,03910.csv,1.7811343176546524,,
charge,2009-06-27 09:17:04,24,B0036,63,3911,03911.csv,,,
discharge,2009-06-27 12:18:20,24,B0036,64,3912,03912.csv,1.7755577789223567,,
impedance,2009-06-27 13:17:23,24,B0036,65,3913,03913.csv,,0.10241248406469061,0.12815906269146135
charge,2009-06-27 13:49:09,24,B0036,66,3914,03914.csv,,,
impedance,2009-06-27 16:54:26,24,B0036,67,3915,03915.csv,,0.10204811463919115,0.1239919497346756
discharge,2009-06-27 17:26:12,24,B0036,68,3916,03916.csv,1.776885870616115,,
charge,2009-06-27 18:21:18,24,B0036,69,3917,03917.csv,,,
discharge,2009-06-27 21:22:21,24,B0036,70,3918,03918.csv,1.7713083410378214,,
charge,2009-06-27 22:17:17,24,B0036,71,3919,03919.csv,,,
discharge,2009-06-28 01:18:34,24,B0036,72,3920,03920.csv,1.7713348840874137,,
charge,2009-06-28 02:13:30,24,B0036,73,3921,03921.csv,,,
discharge,2009-06-28 05:14:48,24,B0036,74,3922,03922.csv,1.7660842866405053,,
charge,2009-06-28 06:09:35,24,B0036,75,3923,03923.csv,,,
discharge,2009-06-28 09:10:46,24,B0036,76,3924,03924.csv,1.7592793663412327,,
impedance,2009-06-28 10:09:20,24,B0036,77,3925,03925.csv,,0.10117996558184275,0.12779627560331192
charge,2009-06-28 10:41:07,24,B0036,78,3926,03926.csv,,,
impedance,2009-06-28 13:46:26,24,B0036,79,3927,03927.csv,,0.10212703107225769,0.12328978939994457
discharge,2009-06-28 14:18:12,24,B0036,80,3928,03928.csv,1.7610368813762423,,
charge,2009-06-28 15:12:50,24,B0036,81,3929,03929.csv,,,
discharge,2009-06-28 18:13:23,24,B0036,82,3930,03930.csv,1.760242767365706,,
